t_mid (s),ω (rad/s),ω error,
0.029,7.530505952,2.387011508
0.18975,13.40362319,1.251783961
0.28925,18.98970588,1.08873647
0.36925,22.53958333,0.5141255555
0.438,25.05641026,1.265539829
0.5,27.00595238,1.468930159
0.556,29.28671329,1.72573613
0.6075,31.99166667,2.056502222
0.66025,33.31363636,1.121728485
