t_mid (s),ω (rad/s),ω error,
0.01885,9.26048705,0.1215837462
0.15265,13.90460317,0.03917147089
0.2532,17.11442308,0.2372887179
0.3388,17.81354167,0.2570627777
0.4145,21.29315476,0.3672325396
0.48225,23.75138889,0.3427503703
0.5433,25.29516807,0.2592229692
0.6016,25.68398268,0.5341564213
0.6564,27.72635561,0.6223966372
0.70725,29.84868421,0.5411847953
